Message ID,Subject,Message,Spam/Ham,Date,text,label,cleaned_text,tokens,processed_text,text_length,word_count,unique_words,capital_ratio,digit_ratio,exclamation_count,question_count,spam_word_count,ham_word_count,spam_ratio,spam_ham_diff,avg_word_length,url_count,email_count,money_count,predicted,probability,actual,correct
1343,alternate contact for eastrans nominations for 8 / 8 / 00,"in my absence , bruce mcmills will be the commercial defs contact for tuesday ,
august 8 th .",ham,2000-08-07,"alternate contact for eastrans nominations for 8 / 8 / 00 in my absence , bruce mcmills will be the commercial defs contact for tuesday ,
august 8 th .",0,alternate contact for eastrans nominations for in my absence bruce mcmills will be the commercial defs contact for tuesday august th,"['alternate', 'contact', 'eastran', 'nomination', 'absence', 'bruce', 'mcmill', 'will', 'commercial', 'def', 'contact', 'tuesday', 'august']",alternate contact eastran nomination absence bruce mcmill will commercial def contact tuesday august,132,13,12,0.0,0.0,0,0,0,0,0.0,0,6.769230769230769,0,0,0,1,0.5704500947350625,0,False
14645,maple leaf attendees,"below is a list of maple leaf ' s due diligence team
joe hegener - - ceo , td securities ( usa ) inc .
mark healy - - cfo , td securities ( usa ) inc .
tony solomon - - managing director , corporate development
george laub - - managing director & group head , mergers & acquisitions
raj syal - - managing director , human resources
julian bott - - managing director & group head , select industries
anthony hull - - managing director , derivatives
ross macdonald - - vp & director , global technology
mari",ham,2002-01-08,"maple leaf attendees below is a list of maple leaf ' s due diligence team
joe hegener - - ceo , td securities ( usa ) inc .
mark healy - - cfo , td securities ( usa ) inc .
tony solomon - - managing director , corporate development
george laub - - managing director & group head , mergers & acquisitions
raj syal - - managing director , human resources
julian bott - - managing director & group head , select industries
anthony hull - - managing director , derivatives
ross macdonald - - vp & director , global technology
mari",0,maple leaf attendees below is a list of maple leaf s due diligence team joe hegener ceo td securities usa inc mark healy cfo td securities usa inc tony solomon managing director corporate development george laub managing director group head mergers acquisitions raj syal managing director human resources julian bott managing director group head select industries anthony hull managing director derivatives ross macdonald vp director global technology mari,"['maple', 'leaf', 'attendee', 'list', 'maple', 'leaf', 'due', 'diligence', 'team', 'joe', 'hegener', 'ceo', 'securitie', 'usa', 'inc', 'mark', 'healy', 'cfo', 'securitie', 'usa', 'inc', 'tony', 'solomon', 'manag', 'director', 'corporate', 'development', 'george', 'laub', 'manag', 'director', 'group', 'head', 'merger', 'acquisition', 'raj', 'syal', 'manag', 'director', 'human', 'resource', 'julian', 'bott', 'manag', 'director', 'group', 'head', 'select', 'industrie', 'anthony', 'hull', 'manag', 'director', 'derivative', 'ros', 'macdonald', 'director', 'global', 'technology', 'mari']",maple leaf attendee list maple leaf due diligence team joe hegener ceo securitie usa inc mark healy cfo securitie usa inc tony solomon manag director corporate development george laub manag director group head merger acquisition raj syal manag director human resource julian bott manag director group head select industrie anthony hull manag director derivative ros macdonald director global technology mari,456,60,44,0.0,0.0,0,0,0,0,0.0,0,5.8,0,0,0,1,0.5367977727683763,0,False
23383,real estate accountant,"hey guys - can you help please ?
i need an good accountant to help set - up and run a ' real estate &
co - location ' book for ebs . full time - senior specialist level .
i ' ve tried the ' market ' - but it ' s thin . can you help ? can you assign be
somebody from corp or someplace else for the rest of the year ?
thanks .
barry .",ham,2000-10-11,"real estate accountant hey guys - can you help please ?
i need an good accountant to help set - up and run a ' real estate &
co - location ' book for ebs . full time - senior specialist level .
i ' ve tried the ' market ' - but it ' s thin . can you help ? can you assign be
somebody from corp or someplace else for the rest of the year ?
thanks .
barry .",0,real estate accountant hey guys can you help please ? i need an good accountant to help set up and run a real estate co location book for ebs full time senior specialist level i ve tried the market but it s thin can you help ? can you assign be somebody from corp or someplace else for the rest of the year ? thanks barry,"['real', 'estate', 'accountant', 'guy', 'can', 'help', 'ne', 'good', 'accountant', 'help', 'set', 'run', 'real', 'estate', 'loca', 'book', 'ebs', 'full', 'time', 'senior', 'specialist', 'level', 'tri', 'market', 'thin', 'can', 'help', 'can', 'assign', 'somebody', 'corp', 'someplace', 'else', 'rest', 'year', 'barry']",real estate accountant guy can help ne good accountant help set run real estate loca book ebs full time senior specialist level tri market thin can help can assign somebody corp someplace else rest year barry,321,36,29,0.0,0.0,0,3,0,0,0.0,0,4.805555555555555,0,0,0,1,0.5742977242675021,0,False
2472,neon discussion january 31,"here is an idea for this week . ? brad will hopefully be providing the
material starting next week ( experiencing god is his plan ) .
?
bobby
- acceptance . doc",ham,2001-01-26,"neon discussion january 31 here is an idea for this week . ? brad will hopefully be providing the
material starting next week ( experiencing god is his plan ) .
?
bobby
- acceptance . doc",0,neon discussion january here is an idea for this week ? brad will hopefully be providing the material starting next week experiencing god is his plan ? bobby acceptance doc,"['neon', 'discussion', 'january', 'idea', 'week', 'brad', 'will', 'hopefully', 'provid', 'material', 'start', 'next', 'week', 'experienc', 'god', 'plan', 'bobby', 'acceptance', 'doc']",neon discussion january idea week brad will hopefully provid material start next week experienc god plan bobby acceptance doc,172,19,18,0.0,0.0,0,2,0,0,0.0,0,5.631578947368421,0,0,0,1,0.52942272221112,0,False
1342,bridge errors,keep an eye on the bridge - these are still erroring out .,ham,2000-08-07,bridge errors keep an eye on the bridge - these are still erroring out .,0,bridge errors keep an eye on the bridge these are still erroring out,"['bridge', 'error', 'keep', 'eye', 'bridge', 'still', 'error']",bridge error keep eye bridge still error,68,7,5,0.0,0.0,0,0,0,0,0.0,0,4.857142857142857,0,0,0,1,0.6824818716570588,0,False
1521,out of the office,"i will be out of the office tuesday , 9 / 5 th . in my absence please contact
mark mccoy at extension 3 - 3396 .",ham,2000-09-01,"out of the office i will be out of the office tuesday , 9 / 5 th . in my absence please contact
mark mccoy at extension 3 - 3396 .",0,out of the office i will be out of the office tuesday th in my absence please contact mark mccoy at extension,"['office', 'will', 'office', 'tuesday', 'absence', 'contact', 'mark', 'mccoy', 'extension']",office will office tuesday absence contact mark mccoy extension,109,9,8,0.0,0.0,0,0,0,0,0.0,0,6.111111111111111,0,0,0,1,0.5485053332837386,0,False
14257,latest commercial info,"- - - - - original message - - - - -
from : fitzpatrick , amy
sent : tuesday , december 04 , 2001 6 : 32 pm
to : killen , faith
cc : clyatt , julie
subject :
highlights are titles i am unsure of or people i could not find . thanks .",ham,2001-12-04,"latest commercial info - - - - - original message - - - - -
from : fitzpatrick , amy
sent : tuesday , december 04 , 2001 6 : 32 pm
to : killen , faith
cc : clyatt , julie
subject :
highlights are titles i am unsure of or people i could not find . thanks .",0,latest commercial info original message from fitzpatrick amy sent tuesday december pm to killen faith cc clyatt julie subject highlights are titles i am unsure of or people i could not find thanks,"['latest', 'commercial', 'info', 'original', 'fitzpatrick', 'amy', 'tuesday', 'december', 'killen', 'faith', 'clyatt', 'julie', 'highlight', 'title', 'unsure', 'people', 'not', 'find']",latest commercial info original fitzpatrick amy tuesday december killen faith clyatt julie highlight title unsure people not find,196,18,18,0.0,0.0,0,0,0,0,0.0,0,6.222222222222222,0,0,0,1,0.5496608103503329,0,False
12819,revised 2002 plan for public relations,"here is the revised plan .
eric",ham,2001-09-13,"revised 2002 plan for public relations here is the revised plan .
eric",0,revised plan for public relations here is the revised plan eric,"['revis', 'plan', 'public', 'relation', 'revis', 'plan', 'eric']",revis plan public relation revis plan eric,63,7,5,0.0,0.0,0,0,0,0,0.0,0,5.142857142857143,0,0,0,1,0.641243480097599,0,False
13528,trade count for 10 / 25 / 01 as of 3 . 35 p . m .,"hi louise ,
here is the information you were looking for :
no of external transactions today = 8368
no of external users transacting today = 1376
savita",ham,2001-10-25,"trade count for 10 / 25 / 01 as of 3 . 35 p . m . hi louise ,
here is the information you were looking for :
no of external transactions today = 8368
no of external users transacting today = 1376
savita",0,trade count for as of p m hi louise here is the information you were looking for no of external transactions today no of external users transacting today savita,"['trade', 'count', 'louise', 'informa', 'look', 'external', 'transaction', 'today', 'external', 'user', 'transact', 'today', 'savita']",trade count louise informa look external transaction today external user transact today savita,160,13,11,0.0,0.0,0,0,0,0,0.0,0,6.307692307692308,0,0,0,1,0.5470184338383945,0,False
11938,analyst & associate summer picnic,"attached is an invitation to the summer picnic this saturday , june 23 from 4 : 00 - 9 : 00 pm at the regal ranch . many of you may have already received this , but i wanted to extend my personal invitation to you . this is a really fun activity , and has traditionally been one of the best opportunities to visit with our program participants on an informal basis . this is a family outing with lots of activities for the kids , and you can come and go as you please .
please make an effort to attend on saturday , even if you can only join us for a little while . feel free to pass this invitation on to other executives in your business unit . the analysts and associates tell us that this type of exposure to our business leaders helps drive excitement and enthusiasm within the program . your support of events like this is incredibly valuable , and appreciated .
if you can join us , please rsvp to jackie coleman by email , or at extension x 54070 .
thank you ,
billy",ham,2001-06-20,"analyst & associate summer picnic attached is an invitation to the summer picnic this saturday , june 23 from 4 : 00 - 9 : 00 pm at the regal ranch . many of you may have already received this , but i wanted to extend my personal invitation to you . this is a really fun activity , and has traditionally been one of the best opportunities to visit with our program participants on an informal basis . this is a family outing with lots of activities for the kids , and you can come and go as you please .
please make an effort to attend on saturday , even if you can only join us for a little while . feel free to pass this invitation on to other executives in your business unit . the analysts and associates tell us that this type of exposure to our business leaders helps drive excitement and enthusiasm within the program . your support of events like this is incredibly valuable , and appreciated .
if you can join us , please rsvp to jackie coleman by email , or at extension x 54070 .
thank you ,
billy",0,analyst associate summer picnic attached is an invitation to the summer picnic this saturday june from pm at the regal ranch many of you may have already received this but i wanted to extend my personal invitation to you this is a really fun activity and has traditionally been one of the best opportunities to visit with our program participants on an informal basis this is a family outing with lots of activities for the kids and you can come and go as you please please make an effort to attend on saturday even if you can only join us for a little while feel free to pass this invitation on to other executives in your business unit the analysts and associates tell us that this type of exposure to our business leaders helps drive excitement and enthusiasm within the program your support of events like this is incredibly valuable and appreciated if you can join us please rsvp to jackie coleman by email or at extension x thank you billy,"['analyst', 'associate', 'summer', 'picnic', 'attach', 'invita', 'summer', 'picnic', 'saturday', 'june', 'regal', 'ranch', 'many', 'may', 'already', 'want', 'extend', 'personal', 'invita', 'really', 'fun', 'activity', 'traditionally', 'one', 'best', 'opportunitie', 'visit', 'program', 'participant', 'informal', 'basi', 'family', 'out', 'lot', 'activitie', 'kid', 'can', 'come', 'make', 'effort', 'attend', 'saturday', 'even', 'can', 'join', 'little', 'feel', 'free', 'pas', 'invita', 'executive', 'busines', 'unit', 'analyst', 'associate', 'tell', 'type', 'exposure', 'busines', 'leader', 'help', 'drive', 'excitement', 'enthusiasm', 'within', 'program', 'support', 'event', 'like', 'incredibly', 'valuable', 'appreciat', 'can', 'join', 'rsvp', 'jackie', 'coleman', 'extension', 'billy']",analyst associate summer picnic attach invita summer picnic saturday june regal ranch many may already want extend personal invita really fun activity traditionally one best opportunitie visit program participant informal basi family out lot activitie kid can come make effort attend saturday even can join little feel free pas invita executive busines unit analyst associate tell type exposure busines leader help drive excitement enthusiasm within program support event like incredibly valuable appreciat can join rsvp jackie coleman extension billy,945,79,67,0.0,0.0,0,0,1,0,0.0126582278481012,1,5.987341772151899,0,0,0,1,0.514524255774438,0,False
249,fw : whose needs ? ? ? ? ? ? ? ?,"> perfect ! ! ! ! ! ! ! ! !
>
> * * proprietary * *
>
> a husband and wife are getting all snugly
> > > in bed . the passion is heating up . but then the wife stops and says
> "" i
> > > don ' t feel like it , i just want you to hold me . "" the husband says
> > > "" what ? ? "" the wife explains that he must not be in tune with her
> > emotional
> > > needs as a woman . the husband realizes that nothing is going to
> > happen
> > > tonight and he might as well deal with it .
> > >
> > > so the next day the husband takes her shopping at a big
> department
> > > store . he walks around and has her try on three very expensive
> > outfits .
> > > she can ' t decide . he tells his wife to take all three of them .
> then
> > > they go over and get matching shoes worth $ 100 each .
> > > and then they go to the jewelry dept . where she gets a set of
> > diamond
> > > ear rings . the wife is so excited . she thinks her husband has
> flipped
> > > out - but she does not care .
> > > she goes for the tennis bracelet . the husband says "" but you don ' t
> > even
> > > play tennis , but ok if you like it then let ' s get it . "" the wife is
> > > jumping up and down so excited she cannot even believe what is
> going
> > on .
> > > she says "" i am ready to go , lets go to the cash register . ""
> > > the husband stops and says , "" no , honey i don ' t feel like buying
> all
> > > this stuff now ""
> > > the wife ' s face goes blank . he says "" honey - i just want you to hold
> > > this stuff for a while . "" the look on her face is indescribable and
> she
> > > is about to explode and the husband says ,
> > >
> > > "" you must not be in tune with my financial needs as a man . ""
> > >
> >
>
>",ham,2000-02-04,"fw : whose needs ? ? ? ? ? ? ? ? > perfect ! ! ! ! ! ! ! ! !
>
> * * proprietary * *
>
> a husband and wife are getting all snugly
> > > in bed . the passion is heating up . but then the wife stops and says
> "" i
> > > don ' t feel like it , i just want you to hold me . "" the husband says
> > > "" what ? ? "" the wife explains that he must not be in tune with her
> > emotional
> > > needs as a woman . the husband realizes that nothing is going to
> > happen
> > > tonight and he might as well deal with it .
> > >
> > > so the next day the husband takes her shopping at a big
> department
> > > store . he walks around and has her try on three very expensive
> > outfits .
> > > she can ' t decide . he tells his wife to take all three of them .
> then
> > > they go over and get matching shoes worth $ 100 each .
> > > and then they go to the jewelry dept . where she gets a set of
> > diamond
> > > ear rings . the wife is so excited . she thinks her husband has
> flipped
> > > out - but she does not care .
> > > she goes for the tennis bracelet . the husband says "" but you don ' t
> > even
> > > play tennis , but ok if you like it then let ' s get it . "" the wife is
> > > jumping up and down so excited she cannot even believe what is
> going
> > on .
> > > she says "" i am ready to go , lets go to the cash register . ""
> > > the husband stops and says , "" no , honey i don ' t feel like buying
> all
> > > this stuff now ""
> > > the wife ' s face goes blank . he says "" honey - i just want you to hold
> > > this stuff for a while . "" the look on her face is indescribable and
> she
> > > is about to explode and the husband says ,
> > >
> > > "" you must not be in tune with my financial needs as a man . ""
> > >
> >
>
>",0,fw whose needs ? ? ? ? ? ? ? ? perfect ! ! ! ! ! ! ! ! ! proprietary a husband and wife are getting all snugly in bed the passion is heating up but then the wife stops and says i don t feel like it i just want you to hold me the husband says what ? ? the wife explains that he must not be in tune with her emotional needs as a woman the husband realizes that nothing is going to happen tonight and he might as well deal with it so the next day the husband takes her shopping at a big department store he walks around and has her try on three very expensive outfits she can t decide he tells his wife to take all three of them then they go over and get matching shoes worth each and then they go to the jewelry dept where she gets a set of diamond ear rings the wife is so excited she thinks her husband has flipped out but she does not care she goes for the tennis bracelet the husband says but you don t even play tennis but ok if you like it then let s get it the wife is jumping up and down so excited she cannot even believe what is going on she says i am ready to go lets go to the cash register the husband stops and says no honey i don t feel like buying all this stuff now the wife s face goes blank he says honey i just want you to hold this stuff for a while the look on her face is indescribable and she is about to explode and the husband says you must not be in tune with my financial needs as a man,"['whose', 'need', 'perfect', 'proprietary', 'husband', 'wife', 'gett', 'snugly', 'b', 'passion', 'heat', 'wife', 'stop', 'say', 'don', 'feel', 'like', 'just', 'want', 'hold', 'husband', 'say', 'wife', 'explain', 'must', 'not', 'tune', 'emotional', 'need', 'woman', 'husband', 'realize', 'noth', 'go', 'happen', 'tonight', 'might', 'deal', 'next', 'day', 'husband', 'take', 'shopp', 'big', 'department', 'store', 'walk', 'around', 'try', 'three', 'expensive', 'outfit', 'can', 'decide', 'tell', 'wife', 'take', 'three', 'get', 'match', 'shoe', 'worth', 'jewelry', 'dept', 'get', 'set', 'diamond', 'ear', 'ring', 'wife', 'excit', 'think', 'husband', 'flipp', 'not', 'care', 'goe', 'tenni', 'bracelet', 'husband', 'say', 'don', 'even', 'play', 'tenni', 'like', 'let', 'get', 'wife', 'jump', 'excit', 'cannot', 'even', 'believe', 'go', 'say', 'ready', 'cash', 'register', 'husband', 'stop', 'say', 'honey', 'don', 'feel', 'like', 'buy', 'stuff', 'now', 'wife', 'face', 'goe', 'blank', 'say', 'honey', 'just', 'want', 'hold', 'stuff', 'look', 'face', 'indescribable', 'explode', 'husband', 'say', 'must', 'not', 'tune', 'financial', 'need', 'man']",whose need perfect proprietary husband wife gett snugly b passion heat wife stop say don feel like just want hold husband say wife explain must not tune emotional need woman husband realize noth go happen tonight might deal next day husband take shopp big department store walk around try three expensive outfit can decide tell wife take three get match shoe worth jewelry dept get set diamond ear ring wife excit think husband flipp not care goe tenni bracelet husband say don even play tenni like let get wife jump excit cannot even believe go say ready cash register husband stop say honey don feel like buy stuff now wife face goe blank say honey just want hold stuff look face indescribable explode husband say must not tune financial need man,1412,131,85,0.0,0.0,9,10,1,0,0.0076335877862595,1,4.717557251908397,0,0,0,1,0.6998751047430928,0,False
14443,belden new cell phone,"tim belden has a new cell phone number , 503 / 701 - 7278 . please disregard the email he sent earlier this week .
merry christmas !
mollie",ham,2001-12-21,"belden new cell phone tim belden has a new cell phone number , 503 / 701 - 7278 . please disregard the email he sent earlier this week .
merry christmas !
mollie",0,belden new cell phone tim belden has a new cell phone number please disregard the email he sent earlier this week merry christmas ! mollie,"['belden', 'new', 'cell', 'phone', 'tim', 'belden', 'new', 'cell', 'phone', 'number', 'disregard', 'earlier', 'week', 'merry', 'christma', 'mollie']",belden new cell phone tim belden new cell phone number disregard earlier week merry christma mollie,138,16,12,0.0,0.0,1,0,0,0,0.0,0,5.25,0,0,0,1,0.6522356770035128,0,False
16771,info,"hpuente @ epelectric . com
915 - 543 - 4333",ham,2001-07-02,"info hpuente @ epelectric . com
915 - 543 - 4333",0,info hpuente epelectric com,"['info', 'hpuente', 'epelectric', 'com']",info hpuente epelectric com,27,4,4,0.0,0.0,0,0,0,0,0.0,0,6.0,0,0,0,1,0.7062222939294754,0,False
28167,your last chance !,"tomorrow is the last day of the ets food & toy drive . if you haven ' t already
done so , please consider bringing non - perishable food or a new toy to help
those less fortunate in the head start program , ets ' adopted united way
agency .
decorated boxes are located at the following locations :
rita houser  ) eb 4049
ruth mann - eb 4755
amelia alder - 3 ac 3120
emily sellers  ) eb 4771
janice hogan - 3 ac 3718
alma martinez  ) eb 1147
julie armstrong  ) eb 4154
kathy campos  ) eb 4055
tammy kovalcik  ) eb 3931
ricki winters  ) eb 4107
thanks again for your donations !",ham,2000-11-08,"your last chance ! tomorrow is the last day of the ets food & toy drive . if you haven ' t already
done so , please consider bringing non - perishable food or a new toy to help
those less fortunate in the head start program , ets ' adopted united way
agency .
decorated boxes are located at the following locations :
rita houser  ) eb 4049
ruth mann - eb 4755
amelia alder - 3 ac 3120
emily sellers  ) eb 4771
janice hogan - 3 ac 3718
alma martinez  ) eb 1147
julie armstrong  ) eb 4154
kathy campos  ) eb 4055
tammy kovalcik  ) eb 3931
ricki winters  ) eb 4107
thanks again for your donations !",0,your last chance ! tomorrow is the last day of the ets food toy drive if you haven t already done so please consider bringing non perishable food or a new toy to help those less fortunate in the head start program ets adopted united way agency decorated boxes are located at the following locations rita houser eb ruth mann eb amelia alder ac emily sellers eb janice hogan ac alma martinez eb julie armstrong eb kathy campos eb tammy kovalcik eb ricki winters eb thanks again for your donations !,"['last', 'chance', 'tomorrow', 'last', 'day', 'ets', 'food', 'toy', 'drive', 'haven', 'already', 'done', 'consider', 'bring', 'non', 'perishable', 'food', 'new', 'toy', 'help', 'les', 'fortunate', 'head', 'start', 'program', 'ets', 'adopt', 'unit', 'way', 'agency', 'decorat', 'boxe', 'locat', 'follow', 'location', 'rita', 'houser', 'ruth', 'mann', 'amelia', 'alder', 'emily', 'seller', 'janice', 'hogan', 'alma', 'martinez', 'julie', 'armstrong', 'kathy', 'campo', 'tammy', 'kovalcik', 'ricki', 'winter', 'donation']",last chance tomorrow last day ets food toy drive haven already done consider bring non perishable food new toy help les fortunate head start program ets adopt unit way agency decorat boxe locat follow location rita houser ruth mann amelia alder emily seller janice hogan alma martinez julie armstrong kathy campo tammy kovalcik ricki winter donation,496,56,52,0.0,0.0,2,0,0,0,0.0,0,5.25,0,0,0,1,0.5754172410511674,0,False
14831,plan b,"louise , with mark smith out , i ' d like approval to go to plan b which would be to extend an offer to gary brian . how do we go about doing this ?
this move is supported by tom martin , vickers , and tycholiz . by cc to chis - any objections ?",ham,2002-01-23,"plan b louise , with mark smith out , i ' d like approval to go to plan b which would be to extend an offer to gary brian . how do we go about doing this ?
this move is supported by tom martin , vickers , and tycholiz . by cc to chis - any objections ?",0,plan b louise with mark smith out i d like approval to go to plan b which would be to extend an offer to gary brian how do we go about doing this ? this move is supported by tom martin vickers and tycholiz by cc to chis any objections ?,"['plan', 'louise', 'mark', 'smith', 'like', 'approval', 'plan', 'extend', 'offer', 'gary', 'brian', 'move', 'support', 'tom', 'martin', 'vicker', 'tycholiz', 'chi', 'objection']",plan louise mark smith like approval plan extend offer gary brian move support tom martin vicker tycholiz chi objection,236,19,18,0.0,0.0,0,2,1,0,0.0526315789473684,1,5.315789473684211,0,0,0,1,0.504780816152623,0,False
22379,in attention of pr department,"in attention of pr department ,
i ` m interested in your company owing to its reputation and the perspectives of a future carreer , given the correspondence between your demands and my personal motivations . i attach a cv from which you can form an opinion about my qualifications and experience .
if you are interested for other informations about me , please check my personal website , where you will find my cv , personal documents , medical certificate , and diplomas . i will provide my personal website address only if you are requesting it within an email .
thank you for your time . i look forward to hearing from you .
iancef mirelabrasov , romania
curriculum vitae
copyright :
privileged and confidential information intended only for the use of the addressee named above . anyone who receives this communication in error should immediately and irrevocably delete this message and notify the sender of having done so at the electronic - mail address above .
",spam,2005-08-05,"in attention of pr department in attention of pr department ,
i ` m interested in your company owing to its reputation and the perspectives of a future carreer , given the correspondence between your demands and my personal motivations . i attach a cv from which you can form an opinion about my qualifications and experience .
if you are interested for other informations about me , please check my personal website , where you will find my cv , personal documents , medical certificate , and diplomas . i will provide my personal website address only if you are requesting it within an email .
thank you for your time . i look forward to hearing from you .
iancef mirelabrasov , romania
curriculum vitae
copyright :
privileged and confidential information intended only for the use of the addressee named above . anyone who receives this communication in error should immediately and irrevocably delete this message and notify the sender of having done so at the electronic - mail address above .
",1,in attention of pr department in attention of pr department i m interested in your company owing to its reputation and the perspectives of a future carreer given the correspondence between your demands and my personal motivations i attach a cv from which you can form an opinion about my qualifications and experience if you are interested for other informations about me please check my personal website where you will find my cv personal documents medical certificate and diplomas i will provide my personal website address only if you are requesting it within an email thank you for your time i look forward to hearing from you iancef mirelabrasov romania curriculum vitae copyright privileged and confidential information intended only for the use of the addressee named above anyone who receives this communication in error should immediately and irrevocably delete this message and notify the sender of having done so at the electronic mail address above,"['atten', 'department', 'atten', 'department', 'interest', 'company', 'ow', 'reputa', 'perspective', 'future', 'carreer', 'given', 'correspondence', 'demand', 'personal', 'motivation', 'attach', 'can', 'form', 'opinion', 'qualification', 'experience', 'interest', 'information', 'check', 'personal', 'website', 'will', 'find', 'personal', 'document', 'medical', 'certificate', 'diploma', 'will', 'provide', 'personal', 'website', 'addres', 'request', 'within', 'time', 'look', 'forward', 'hear', 'iancef', 'mirelabrasov', 'romania', 'curriculum', 'vitae', 'copyright', 'privileg', 'confidential', 'informa', 'intend', 'use', 'addressee', 'nam', 'anyone', 'receive', 'communica', 'error', 'immediately', 'irrevocably', 'delete', 'notify', 'sender', 'done', 'electronic', 'addres']",atten department atten department interest company ow reputa perspective future carreer given correspondence demand personal motivation attach can form opinion qualification experience interest information check personal website will find personal document medical certificate diploma will provide personal website addres request within time look forward hear iancef mirelabrasov romania curriculum vitae copyright privileg confidential informa intend use addressee nam anyone receive communica error immediately irrevocably delete notify sender done electronic addres,960,70,61,0.0,0.0,0,0,0,1,0.0,-1,7.128571428571429,0,0,0,0,0.45847381943416016,1,False
11593,discussion documents,"we will have a total of three documents to go over with you . one is an org chart which kevin will send , one is a description of each position , the last lists the pros and cons associated with moving retail into the existing wholesale business .",ham,2001-04-26,"discussion documents we will have a total of three documents to go over with you . one is an org chart which kevin will send , one is a description of each position , the last lists the pros and cons associated with moving retail into the existing wholesale business .",0,discussion documents we will have a total of three documents to go over with you one is an org chart which kevin will send one is a description of each position the last lists the pros and cons associated with moving retail into the existing wholesale business,"['discussion', 'document', 'will', 'total', 'three', 'document', 'one', 'org', 'chart', 'kevin', 'will', 'send', 'one', 'descrip', 'posi', 'last', 'list', 'pro', 'con', 'associat', 'mov', 'retail', 'exist', 'wholesale', 'busines']",discussion document will total three document one org chart kevin will send one descrip posi last list pro con associat mov retail exist wholesale busines,260,25,22,0.0,0.0,0,0,0,2,0.0,-2,5.2,0,0,0,1,0.6462104049576642,0,False
